Page Number,Text,Company_Type,City,County,Company_Name,Address,Building,Full_Address,Latitude,Longitude
2,"American Real Hstate Co., 527 6th ave",Real Estate,New York,New York,"American Real Hstate Co.,",527 6th ave,,"527 6th ave, New York, New York",40.6652019,-73.98599338592132
2,"Amer. Union Realty Co., 210 B. 23d",Real Estate,New York,New York,"Amer. Union Realty Co.,",210 B. 23d,,"210 B. 23d, New York, New York",,
2,"Ames  Co., 26 W. 81st.",Real Estate,New York,New York,"Ames  Co.,",26 W. 81st.,,"26 W. 81st., New York, New York",40.78336657142857,-73.97504626530612
2,"Amoruso  Aleszsl, 2091 2d ave.",Real Estate,New York,New York,"Amoruso  Aleszsl,",2091 2d ave.,,"2091 2d ave., New York, New York",,
2,"Amster Dev.  Sales Co., 1269 Broadway.",Real Estate,New York,New York,"Amster Dev.  Sales Co.,",1269 Broadway.,,"1269 Broadway., New York, New York",40.6911974,-73.9247798
2,"Amaterdam Realty Co.,  Sutton pl.",Real Estate,New York,New York,"Amaterdam Realty Co.,  Sutton pl.",,,,,
2,"Saul Amsterdam, 61 Park Row",Real Estate,New York,New York,"Saul Amsterdam,",61 Park Row,,"61 Park Row, New York, New York",40.71211814122532,-74.00596857775189
2,"A. V, Amy  Co., 7th ave.  116th",Real Estate,New York,New York,"A. V, Amy  Co.,",7th ave.  116th,,"7th ave.  116th, New York, New York",40.80943184557902,-73.94789719385788
2,"Anchor Realty Co., 74 Broadway.",Real Estate,New York,New York,"Anchor Realty Co.,",74 Broadway.,,"74 Broadway., New York, New York",40.7368241,-73.66285205820895
2,"J. R. Andersen, 474 W, 22a",Real Estate,New York,New York,"J. R. Andersen,","474 W, 22a",,"474 W, 22a, New York, New York",41.72945609353316,-74.05984608109246
2,"Chas. M. Anderson  Co., 44 W. 126th",Real Estate,New York,New York,"Chas. M. Anderson  Co.,",44 W. 126th,,"44 W. 126th, New York, New York",40.80764245,-73.94355569999999
2,"J. S Anderson, 6 Beekman",Real Estate,New York,New York,"J. S Anderson,",6 Beekman,,"6 Beekman, New York, New York",41.6451536,-73.7419186
2,"J. T. Anderson, 625 Broadway.",Real Estate,New York,New York,"J. T. Anderson,",625 Broadway.,,"625 Broadway., New York, New York",42.652501400000006,-73.74873525030387
2,"Matthew Anderson, 2632 3d ave.",Real Estate,New York,New York,"Matthew Anderson,",2632 3d ave.,,"2632 3d ave., New York, New York",,
2,"W. 8 Anderson Co., 954 Lexington ave.",Real Estate,New York,New York,W.,"8 Anderson Co., 954 Lexington ave.",,"8 Anderson Co., 954 Lexington ave., New York, New York",,
2,Angell  Co. 16 B 42d,Real Estate,New York,New York,Angell  Co.,16 B 42d,,"16 B 42d, New York, New York",,
2,"Annadale Realty Co., 1133 Broadway.",Real Estate,New York,New York,"Annadale Realty Co.,",1133 Broadway.,,"1133 Broadway., New York, New York",40.7435762,-73.9892435
2,"RW. Annin, 1 Madison ave.",Real Estate,New York,New York,"RW. Annin,",1 Madison ave.,,"1 Madison ave., New York, New York",40.74083005,-73.98680720162432
2,"Anzonia Realty Co., 2234 sth ave.",Real Estate,New York,New York,"Anzonia Realty Co.,",2234 sth ave.,,"2234 sth ave., New York, New York",43.01522146666667,-76.1643782
2,"B HU. Antes, 42 W. 35th",Real Estate,New York,New York,"B HU. Antes,",42 W. 35th,,"42 W. 35th, New York, New York",40.7497095,-73.98609003143156
2,"Augustus L, Apelies, 230 Grand",Real Estate,New York,New York,"Augustus L, Apelies,",230 Grand,,"230 Grand, New York, New York",42.3209076,-77.6631263
2,"Apex Realty Co, 6 Wall",Real Estate,New York,New York,"Apex Realty Co,",6 Wall,,"6 Wall, New York, New York",40.9076914,-73.01619577533631
2,"Samuel Appel, 9 Delancey",Real Estate,New York,New York,"Samuel Appel,",9 Delancey,,"9 Delancey, New York, New York",42.2299818,-74.8697294
2,"Sol Appel, 146 Henry",Real Estate,New York,New York,"Sol Appel,",146 Henry,,"146 Henry, New York, New York",42.6617523,-73.7603586
2,Jacob Appell 271 W. 23d,Real Estate,New York,New York,Jacob Appell,271 W. 23d,,"271 W. 23d, New York, New York",,
2,"Aro Realty Co., 16 William",Real Estate,New York,New York,"Aro Realty Co.,",16 William,,"16 William, New York, New York",40.6858773,-73.72181094999999
2,"Arcadia Orchards Co., 1 W. 34th",Real Estate,New York,New York,"Arcadia Orchards Co.,",1 W. 34th,,"1 W. 34th, New York, New York",40.751098549999995,-73.99197234223337
2,"Arcadian pa Co., 206 W. 34th",Real Estate,New York,New York,"Arcadian pa Co.,",206 W. 34th,,"206 W. 34th, New York, New York",40.74787292676568,-73.98320144989572
2,"Wm. H. Archibald, 316 W. 238d",Real Estate,New York,New York,"Wm. H. Archibald,",316 W. 238d,,"316 W. 238d, New York, New York",,
2,"Arden Rity.  Mtge. Co., 391 E. 149th",Real Estate,New York,New York,"Arden Rity.  Mtge. Co.,",391 E. 149th,,"391 E. 149th, New York, New York",40.65302065,-73.73540265
2,"Armor Realty Co., 170 Broadway.",Real Estate,New York,New York,"Armor Realty Co.,",170 Broadway.,,"170 Broadway., New York, New York",40.7095005,-74.00972157168472
2,"John Armstrong, 1984 3d ave.",Real Estate,New York,New York,"John Armstrong,",1984 3d ave.,,"1984 3d ave., New York, New York",,
2,"Arnold, Byrne  Baumann. 115 Broadway.",Real Estate,New York,New York,"Arnold, Byrne  Baumann.",115 Broadway.,,"115 Broadway., New York, New York",40.708938849999996,-74.01147228510186
2,"Edward A, Arnold, 27 Pine",Real Estate,New York,New York,"Edward A, Arnold,",27 Pine,,"27 Pine, New York, New York",42.07614045950684,-73.59793302694675
2,"Herman Arns Co., 229 W. 42d",Real Estate,New York,New York,"Herman Arns Co.,",229 W. 42d,,"229 W. 42d, New York, New York",,
2,"Moe I. Aronson, 50 Mott",Real Estate,New York,New York,"Moe I. Aronson,",50 Mott,,"50 Mott, New York, New York",40.7154905,-73.9984679
2,"Samuel Aronson, 34 Pine",Real Estate,New York,New York,"Samuel Aronson,",34 Pine,,"34 Pine, New York, New York",42.07622725601977,-73.59779586712037
2,"G. DP. Arthur, 10 B. 33d",Real Estate,New York,New York,"G. DP. Arthur,",10 B. 33d,,"10 B. 33d, New York, New York",,
2,"Asher  Schoemenn, 114 B. 23d",Real Estate,New York,New York,"Asher  Schoemenn,",114 B. 23d,,"114 B. 23d, New York, New York",,
2,"Albert B Ayhforth, 10 B 33d",Real Estate,New York,New York,"Albert B Ayhforth,",10 B 33d,,"10 B 33d, New York, New York",,
2,"Ashbforth  Co., 11 B. 42d",Real Estate,New York,New York,"Ashbforth  Co.,",11 B. 42d,,"11 B. 42d, New York, New York",,
2,"Ashland Co., 1 W. 34th",Real Estate,New York,New York,"Ashland Co.,",1 W. 34th,,"1 W. 34th, New York, New York",40.751098549999995,-73.99197234223337
2,Eugene Ashley 15 W. 3sth,Real Estate,New York,New York,Eugene Ashley,15 W. 3sth,,"15 W. 3sth, New York, New York",,
2,"Assembly Rea. ty Corp., 45 W. 34th",Real Estate,New York,New York,"Assembly Rea. ty Corp.,",45 W. 34th,,"45 W. 34th, New York, New York",40.7497605,-73.9868496
2,"Associated Realty Co., 286 6th ave.",Real Estate,New York,New York,"Associated Realty Co.,",286 6th ave.,,"286 6th ave., New York, New York",40.672685200000004,-73.98036760969163
2,"Astor Imp.  Dev. Co., 1133 Broadway.",Real Estate,New York,New York,"Astor Imp.  Dev. Co.,",1133 Broadway.,,"1133 Broadway., New York, New York",40.7435762,-73.9892435
2,"John Jacob Astor Estate, 23 W. 26th",Real Estate,New York,New York,"John Jacob Astor Estate,",23 W. 26th,,"23 W. 26th, New York, New York",40.744351,-73.98974798087781
2,"Astor Mortgage Co., 6 Wall",Real Estate,New York,New York,"Astor Mortgage Co.,",6 Wall,,"6 Wall, New York, New York",40.9076914,-73.01619577533631
2,Astoria Homestead Co. 109 BE. réth,Real Estate,New York,New York,Astoria Homestead Co.,109 BE. réth,,"109 BE. réth, New York, New York",,
2,"Athos Realty Co., 150 Broadway.",Real Estate,New York,New York,"Athos Realty Co.,",150 Broadway.,,"150 Broadway., New York, New York",40.70920665,-74.01004770260013
2,"Atlantic Realty Co., 60 Church",Real Estate,New York,New York,"Atlantic Realty Co.,",60 Church,,"60 Church, New York, New York",42.7528704,-73.5770108
2,"aitornes” Beek Go., 47 Cedar",Real Estate,New York,New York,"aitornes” Beek Go.,",47 Cedar,,"47 Cedar, New York, New York",41.1744104,-73.641361
2,"Elbert C, Atwood, 95 Liberty",Real Estate,New York,New York,"Elbert C, Atwood,",95 Liberty,,"95 Liberty, New York, New York",41.8251971,-74.86453
2,"Auburndale Realty Co., 290 Broadway.",Real Estate,New York,New York,"Auburndale Realty Co.,",290 Broadway.,,"290 Broadway., New York, New York",40.71452515,-74.0044656547183
2,"Jas, Auerbech. 286 W. 13th",Real Estate,New York,New York,"Jas, Auerbech.",286 W. 13th,,"286 W. 13th, New York, New York",,
2,"Mayer 8S. Auerbach, 71 Nassau",Real Estate,New York,New York,Mayer,"8S. Auerbach, 71 Nassau",,"8S. Auerbach, 71 Nassau, New York, New York",,
2,"Theodore 8. Avery, 603 6th ave.",Real Estate,New York,New York,Theodore,"8. Avery, 603 6th ave.",,"8. Avery, 603 6th ave., New York, New York",,
2,"Axelrod Realty Co., 238 W. 100th",Real Estate,New York,New York,"Axelrod Realty Co.,",238 W. 100th,,"238 W. 100th, New York, New York",40.797207,-73.970115
2,"B. Arthur Aycrigg, 102 Chambers",Real Estate,New York,New York,"B. Arthur Aycrigg,",102 Chambers,,"102 Chambers, New York, New York",40.714763,-74.0078295
2,"Aywon Realty Co., 289 Broadway.",Real Estate,New York,New York,"Aywon Realty Co.,",289 Broadway.,,"289 Broadway., New York, New York",40.63426095,-74.11689652741963
2,"B. C. R. Realty Co., 140 Nassau",Real Estate,New York,New York,"B. C. R. Realty Co.,",140 Nassau,,"140 Nassau, New York, New York",40.73950845,-73.69926156996434
2,"B.  8. Asacciates, 46 W. 34th",Real Estate,New York,New York,B.,"8. Asacciates, 46 W. 34th",,"8. Asacciates, 46 W. 34th, New York, New York",,
2,"Baar Reality Co., 268 Broadway.",Real Estate,New York,New York,"Baar Reality Co.,",268 Broadway.,,"268 Broadway., New York, New York",40.7087056,-73.9591348
2,"M. G. Babcock Co., 9 E 42d",Real Estate,New York,New York,"M. G. Babcock Co.,",9 E 42d,,"9 E 42d, New York, New York",,
2,"W. Willard Babcock, 1716 Amsterdam. ave.",Real Estate,New York,New York,"W. Willard Babcock,",1716 Amsterdam. ave.,,"1716 Amsterdam. ave., New York, New York",40.82511544444445,-73.94781533333334
2,"BHmanuel G. Bach, 5 Nassau",Real Estate,New York,New York,"BHmanuel G. Bach,",5 Nassau,,"5 Nassau, New York, New York",40.83256545,-73.69464956797204
2,"M. Bach, 1663 Lex. ave.",Real Estate,New York,New York,"M. Bach,",1663 Lex. ave.,,"1663 Lex. ave., New York, New York",40.76644620042315,-73.49008945656318
2,"Asron Bacharach, 170 Broadway.",Real Estate,New York,New York,"Asron Bacharach,",170 Broadway.,,"170 Broadway., New York, New York",40.7095005,-74.00972157168472
2,"Fred J. Bache, 269 W. 62d",Real Estate,New York,New York,"Fred J. Bache,",269 W. 62d,,"269 W. 62d, New York, New York",,
2,"Bache Realty Co., 120 Broadway.",Real Estate,New York,New York,"Bache Realty Co.,",120 Broadway.,,"120 Broadway., New York, New York",40.708203499999996,-74.01050652677372
2,"Cc. B. Bachem, 85 Nassau",Real Estate,New York,New York,"Cc. B. Bachem,",85 Nassau,,"85 Nassau, New York, New York",40.686519149999995,-73.71886993993547
2,"Abram Bachrach, 4 B. 1st",Real Estate,New York,New York,"Abram Bachrach,",4 B. 1st,,"4 B. 1st, New York, New York",,
2,Louis Bachrach. 24 W. 13sth,Real Estate,New York,New York,Louis Bachrach.,24 W. 13sth,,"24 W. 13sth, New York, New York",,
2,"F.  H. Bachrach, 756 Paenns",Real Estate,New York,New York,"F.  H. Bachrach,",756 Paenns,,"756 Paenns, New York, New York",,
2,achrach  ent 130 Fulton,Real Estate,New York,New York,achrach  ent,130 Fulton,,"130 Fulton, New York, New York",43.059208,-74.33438020454545
2,"Geo. Backer, 62 W. 46th",Real Estate,New York,New York,"Geo. Backer,",62 W. 46th,,"62 W. 46th, New York, New York",40.756791875,-73.981060875
2,"Chas. BH. Baechler, 1136 Walker ave.",Real Estate,New York,New York,"Chas. BH. Baechler,",1136 Walker ave.,,"1136 Walker ave., New York, New York",42.713999916707635,-73.66946124717052
2,"A. H. Baer, 350 B. Slet",Real Estate,New York,New York,"A. H. Baer,",350 B. Slet,,"350 B. Slet, New York, New York",,
2,"KHaward Baer, 141 Broadway.",Real Estate,New York,New York,"KHaward Baer,",141 Broadway.,,"141 Broadway., New York, New York",40.7105296,-73.96340025289172
2,"Morris B. Baer, 60 Tberty,",Real Estate,New York,New York,"Morris B. Baer,","60 Tberty,",,"60 Tberty,, New York, New York",,
2,"John J. Bagtey, 26 W. 42",Real Estate,New York,New York,"John J. Bagtey,",26 W. 42,,"26 W. 42, New York, New York",,
2,"ranklin 8, Balley, 163 BL 22d a.",Real Estate,New York,New York,ranklin,"8, Balley, 163 BL 22d a.",,"8, Balley, 163 BL 22d a., New York, New York",,
2,"James Bailey, 8 W. 42d",Real Estate,New York,New York,"James Bailey,",8 W. 42d,,"8 W. 42d, New York, New York",,
2,"Albert Baker, 100 St. Nicholes ave.",Real Estate,New York,New York,"Albert Baker,",100 St. Nicholes ave.,,"100 St. Nicholes ave., New York, New York",,
2,"G. G. Baker, 12 EB. 43d",Real Estate,New York,New York,"G. G. Baker,",12 EB. 43d,,"12 EB. 43d, New York, New York",,
2,"H. D. Baker, 170 Broadway.",Real Estate,New York,New York,"H. D. Baker,",170 Broadway.,,"170 Broadway., New York, New York",40.7095005,-74.00972157168472
2,"Wm. 8. Baker, 149 Byer",Real Estate,New York,New York,Wm.,"8. Baker, 149 Byer",,"8. Baker, 149 Byer, New York, New York",,
2,"A. 8. Baldwin  Co., 35 Broadway.",Real Estate,New York,New York,A.,"8. Baldwin  Co., 35 Broadway.",,"8. Baldwin  Co., 35 Broadway., New York, New York",,
2,"Chaa, M. Baldwin, 8 64th",Real Estate,New York,New York,"Chaa, M. Baldwin,",8 64th,,"8 64th, New York, New York",40.76695325,-73.97020059266417
2,"Geo. B. Baldwin, 160 Broadway.",Real Estate,New York,New York,"Geo. B. Baldwin,",160 Broadway.,,"160 Broadway., New York, New York",40.70937965,-74.0100296338982
2,"Jaa H. Baldwin, 1323 Nassau",Real Estate,New York,New York,"Jaa H. Baldwin,",1323 Nassau,,"1323 Nassau, New York, New York",40.7386108,-73.5969706
2,"John A. Baldwin, 634 Willis Av,",Real Estate,New York,New York,"John A. Baldwin,","634 Willis Av,",,"634 Willis Av,, New York, New York",40.7619755,-73.64609
2,"Robt. C. Baldwin, 45 William",Real Estate,New York,New York,"Robt. C. Baldwin,",45 William,,"45 William, New York, New York",43.3176086,-73.6449256
2,"Alwyn Ball, Jr, 99 Broadway.",Real Estate,New York,New York,"Alwyn Ball, Jr,",99 Broadway.,,"99 Broadway., New York, New York",41.920143350000004,-73.98589452167624
2,"J. H, Hear. 324 W. 46th",Real Estate,New York,New York,"J. H, Hear.",324 W. 46th,,"324 W. 46th, New York, New York",40.77036064812346,-73.90243196275053
2,"Abram Bamberger, 284 Pearl",Real Estate,New York,New York,"Abram Bamberger,",284 Pearl,,"284 Pearl, New York, New York",43.1450023,-77.5971791
2,"F. S. Bancroft, 840 Mad. Av.",Real Estate,New York,New York,"F. S. Bancroft,",840 Mad. Av.,,"840 Mad. Av., New York, New York",,
2,"George Banger, 310 2d Av.",Real Estate,New York,New York,"George Banger,",310 2d Av.,,"310 2d Av., New York, New York",,
2,"Bankers Land  Mtg. Corpn., 160 Nassau",Real Estate,New York,New York,"Bankers Land  Mtg. Corpn.,",160 Nassau,,"160 Nassau, New York, New York",40.7396976,-73.69899213957123
2,"Jos. Barbera, 150 Nassau",Real Estate,New York,New York,"Jos. Barbera,",150 Nassau,,"150 Nassau, New York, New York",40.65418555,-73.71397469405075
2,"J. Searle Barclay, Jr., 19 Liberty",Real Estate,New York,New York,"J. Searle Barclay, Jr.,",19 Liberty,,"19 Liberty, New York, New York",41.7992422,-74.7453738
2,"perignt Barclay, 399 Broadway.",Real Estate,New York,New York,"perignt Barclay,",399 Broadway.,,"399 Broadway., New York, New York",43.1486982,-77.6019478
2,"FE. Barnes, 11 W. sth +",Real Estate,New York,New York,"FE. Barnes,",11 W. sth +,,"11 W. sth +, New York, New York",,
2,"W. Anson Barnes, 140 Nassau",Real Estate,New York,New York,"W. Anson Barnes,",140 Nassau,,"140 Nassau, New York, New York",40.73950845,-73.69926156996434
2,"B. Walter Barnett, 11 B. 126th",Real Estate,New York,New York,"B. Walter Barnett,",11 B. 126th,,"11 B. 126th, New York, New York",42.788678950000005,-73.67384890000001
2,Henry Barnett  Co. 88 B.126th,Real Estate,New York,New York,Henry Barnett  Co.,88 B.126th,,"88 B.126th, New York, New York",42.788678950000005,-73.67384890000001
2,"Joseph Barnett, 26 Avenue A",Real Estate,New York,New York,"Joseph Barnett,",26 Avenue A,,"26 Avenue A, New York, New York",,
2,"Barnett  Co., 11 B. 125th",Real Estate,New York,New York,"Barnett  Co.,",11 B. 125th,,"11 B. 125th, New York, New York",40.57624804668089,-73.84409236732897
2,G. W. Barney. 864 Broadway.,Real Estate,New York,New York,G. W. Barney.,864 Broadway.,,"864 Broadway., New York, New York",40.737316699999994,-73.98995789772727
2,"Jos. Barondess, 87 Delancey",Real Estate,New York,New York,"Jos. Barondess,",87 Delancey,,"87 Delancey, New York, New York",42.2310837,-74.8692994
2,"Barr Real Es.  Serv. Co., 836 Broadway.",Real Estate,New York,New York,"Barr Real Es.  Serv. Co.,",836 Broadway.,,"836 Broadway., New York, New York",40.69897495,-73.93925664109642
2,"J. KF. Barrow, 60 Church",Real Estate,New York,New York,"J. KF. Barrow,",60 Church,,"60 Church, New York, New York",42.7528704,-73.5770108
2,"J. 8. Barrow, 71 Nassau",Real Estate,New York,New York,J.,"8. Barrow, 71 Nassau",,"8. Barrow, 71 Nassau, New York, New York",,
2,"Frederick T. Barry, 646 Madison Av.",Real Estate,New York,New York,"Frederick T. Barry,",646 Madison Av.,,"646 Madison Av., New York, New York",42.0977135,-76.8024367413793
2,"J. J. Barry, 32 B. 19sth",Real Estate,New York,New York,"J. J. Barry,",32 B. 19sth,,"32 B. 19sth, New York, New York",,
2,"Jos. Barth, 49 W. 23d",Real Estate,New York,New York,"Jos. Barth,",49 W. 23d,,"49 W. 23d, New York, New York",,
2,"EF. G. Bartiett, 8 B. 14th",Real Estate,New York,New York,"EF. G. Bartiett,",8 B. 14th,,"8 B. 14th, New York, New York",,
2,"Bartram Realty Co., 160 Broadway.",Real Estate,New York,New York,"Bartram Realty Co.,",160 Broadway.,,"160 Broadway., New York, New York",40.70937965,-74.0100296338982
2,"Arthur R. Bastine, 1173 Broadway.",Real Estate,New York,New York,"Arthur R. Bastine,",1173 Broadway.,,"1173 Broadway., New York, New York",40.7449983,-73.9889335
2,"Michael Batavia, 820 Broadway.",Real Estate,New York,New York,"Michael Batavia,",820 Broadway.,,"820 Broadway., New York, New York",40.69922655,-73.93973945997016
2,"H. J. Bauer  Co,, 2806 8d ave.",Real Estate,New York,New York,"H. J. Bauer  Co,,",2806 8d ave.,,"2806 8d ave., New York, New York",,
