eid,employment,industry,lat,lon,moved,id_y,id_x,region_comb_nr,cell_region,triangle_id,employment_750m,employment_cluster
124462305,5,111140,3566486.3684434453,419057.17610223324,2012,37,84,29,7008,1,77.0,False
969369719,3,813110,3566486.3684434453,419057.17610223324,9999,37,84,29,7008,1,79.0,False
59342340,1,424520,3566486.3684434453,419057.17610223324,9999,37,84,29,7008,1,81.0,False
801041109,2,531312,3566486.3684434453,419057.17610223324,2013,37,84,29,7008,1,80.0,False
25745208,1,236115,3566486.3684434453,419057.17610223324,9999,37,84,29,7008,1,81.0,False
78282052,7,459999,3566486.3684434453,419057.17610223324,2013,37,84,29,7008,1,75.0,False
783038479,4,812910,3566486.3684434453,419057.17610223324,9999,37,84,29,7008,1,78.0,False
958879561,5,445131,3566486.3684434453,419057.17610223324,9999,37,84,29,7008,1,77.0,False
60386627,2,423710,3566486.3684434453,419057.17610223324,9999,37,84,29,7008,1,80.0,False
22940206,1,541611,3566486.3684434453,419057.17610223324,9999,37,84,29,7008,1,81.0,False
22940215,3,424720,3566486.3684434453,419057.17610223324,9999,37,84,29,7008,1,79.0,False
53637189,1,813110,3566486.3684434453,419057.17610223324,9999,37,84,29,7008,1,81.0,False
20667559,1,236115,3566486.3684434453,419057.17610223324,9999,37,84,29,7008,1,81.0,False
23399050,2,484110,3566486.3684434453,419057.17610223324,9999,37,84,29,7008,1,80.0,False
180250636,2,561990,3566497.604366144,419038.4205329294,9999,37,84,11,9010,1,80.0,False
176718836,2,541620,3566512.713172723,422779.32939478586,9999,37,99,15,1001,1,6.0,False
197529139,2,561990,3566512.713172723,422779.32939478586,9999,37,99,15,1001,1,6.0,False
158060330,2,561990,3566583.51246141,448191.4054403815,9999,37,200,246,17023,2,1.0,False
73483682,4,445131,3566645.7228922434,417173.92871546926,9999,38,77,123,56083,6,12.0,False
30968665,5,236115,3566645.7228922434,417173.92871546926,2012,38,77,123,56083,6,11.0,False
25724434,1,561990,3566645.7228922434,417173.92871546926,2012,38,77,123,56083,6,15.0,False
6715607,2,541110,3566709.5406518904,417504.2411999075,9999,38,78,14,8009,1,14.0,False
9450962,1,561990,3566684.7639041357,417824.4072343597,9999,38,80,96,36067,5,15.0,False
23575684,2,561990,3566616.9838463217,419359.7439165532,9999,38,86,74,42062,6,80.0,False
968324285,2,493190,3566596.016002252,422035.58646945906,9999,38,96,336,70105,7,6.0,False
825984789,2,484110,3566605.506418816,422242.95486697106,9999,38,97,124,56083,7,6.0,False
787727767,2,811310,3566651.467872432,439909.93761222565,9999,38,167,275,61091,8,0.0,False
23895582,1,484110,3566625.2601800505,448700.39559307514,9999,38,202,324,66097,7,2.0,False
160357807,2,541611,3567314.146417767,409048.0720219546,2012,40,45,230,30042,3,3.0,False
58495246,1,111998,3567324.874913261,423859.6126713245,9999,40,104,183,24041,4,2.0,False
24108707,1,459420,3567312.792119784,430143.79735546047,9999,40,128,24,2012,1,5.0,False
9899332,2,813110,3567143.7919178936,430538.344460755,9999,40,130,124,56083,7,4.0,False
24124468,1,111140,3567330.899449912,449457.66213615064,9999,40,205,388,17024,2,5.0,False
15238871,2,112111,3567330.899449912,449457.66213615064,9999,40,205,388,17024,2,4.0,False
20723589,3,561110,3567330.899449912,449457.66213615064,9999,40,205,388,17024,2,3.0,False
10631832,2,541110,3567445.6506181015,410462.57883264264,9999,41,50,274,8009,8,6.0,False
962378915,7,924120,3567443.7821632666,417189.88277144596,9999,41,77,317,0,7,5.0,False
969419733,2,813990,3567443.7821632666,417189.88277144596,9999,41,77,317,0,7,10.0,False
34312666,2,561990,3567436.8947705436,428250.9285694716,9999,41,121,118,46066,6,8.0,False
59901658,1,236115,3567400.562870846,430276.30471056426,9999,41,129,124,56083,6,13.0,False
958181682,2,541618,3567465.776529506,430465.1833209755,9999,41,130,71,37054,4,12.0,False
24454791,1,611710,3567676.5370872114,405791.3043866256,2013,42,32,68,47068,5,1.0,False
801546586,1,621340,3567676.5370872114,405791.3043866256,2010,42,32,68,47068,5,1.0,False
123202420,3,541611,3567600.7578765773,409229.6673345665,9999,42,45,284,62099,7,2.0,False
41478806,2,531312,3567626.4418363343,410077.87777937634,9999,42,49,122,57084,6,4.0,False
8223867,2,561990,3567840.9412094904,412161.99017433816,9999,42,57,246,17023,2,1.0,False
785393737,3,813410,3567596.2818260915,417520.89226743625,9999,42,78,343,62099,7,10.0,False
18132301,2,561990,3567616.0031129327,423475.52116926323,9999,42,102,124,56083,6,1.0,False
2655819,5,238190,3567594.6763139274,426348.91858532256,9999,42,113,284,62099,7,0.0,False
45604061,1,561990,3567680.4996857857,428290.34149164613,9999,42,121,273,65095,7,9.0,False
179972583,2,213112,3567618.161067495,439529.41469884105,9999,42,166,122,57084,6,1.0,False
883167848,2,561990,3567787.1141241444,442884.254550441,9999,42,179,369,18025,2,2.0,False
51283648,1,561990,3567977.6632058877,410476.7089847721,9999,43,50,14,8009,1,9.0,False
784324659,2,813110,3567873.7374521834,410946.8757645894,9999,43,52,324,66097,7,4.0,False
140248001,1,459120,3568061.584713599,412286.3855765946,9999,43,58,183,24041,4,2.0,False
826939659,5,236115,3568001.8340243977,428311.46138895827,9999,43,121,9,9010,1,53.0,False
24069889,1,111998,3567923.304477964,428442.80013218644,9999,43,122,68,47068,5,57.0,False
147680966,1,561990,3567923.304477964,428442.80013218644,9999,43,122,68,47068,5,57.0,False
804496649,1,236115,3568077.0772098093,430233.8628255922,9999,43,129,234,17038,3,10.0,False
193766347,2,561990,3568077.0772098093,430233.8628255922,9999,43,129,234,17038,3,9.0,False
145046772,5,541420,3568077.0772098093,430233.8628255922,9999,43,129,234,17038,3,6.0,False
945638708,1,238220,3568084.68878324,439372.0526658919,9999,43,165,388,17024,2,2.0,False
24467747,1,111998,3567957.53717532,455273.2196522901,9999,43,228,14,8009,8,0.0,False
38681776,1,561720,3568100.9370713383,410327.05549451004,9999,44,50,144,55082,6,9.0,False
39003326,1,561499,3568158.1811278495,417949.42820982315,9999,44,80,325,56083,7,7.0,False
194455718,2,424520,3568168.0447832886,418100.2473491741,9999,44,81,68,47068,5,3.0,False
791515612,2,541310,3568101.228349603,418137.3913579836,2000,44,81,144,55082,6,3.0,False
24347762,3,112111,3568121.694233861,421142.9147163742,9999,44,93,72,57084,6,0.0,False
194149717,1,561990,3568291.6416484164,443847.97893274226,9999,44,183,223,28039,3,0.0,False
607652299,2,112990,3568267.856453957,446184.08935952606,9999,44,192,12,19026,2,5.0,False
122778736,2,213111,3568135.0379532306,446145.70094282785,9999,44,192,124,56083,7,5.0,False
26184545,1,111998,3568342.2422590484,451186.6020101925,9999,44,212,388,17023,2,0.0,False
23896925,1,111998,3568303.107121536,452420.4532779251,9999,44,217,225,18025,3,0.0,False
944375802,1,561990,3568485.3333070977,405845.94353578554,9999,45,32,0,0,3,2.0,False
800021904,1,711510,3568582.737319342,406101.2240986238,9999,45,33,225,18025,3,14.0,False
18630916,2,488410,3568499.820544113,406675.1543070503,9999,45,35,11,9010,1,15.0,False
969921527,2,524210,3568406.3617519974,409642.0111590853,1999,45,47,124,56083,7,0.0,False
40582473,10,238220,3568414.8460588595,415059.25775061717,2012,45,69,87,51076,5,0.0,False
187567016,3,423820,3568555.0887597315,428456.6902173205,9999,45,122,223,28039,3,53.0,False
100527100,45,611110,3568477.4930026727,428456.14129729883,9999,45,122,71,37054,4,11.0,False
783801665,1,236115,3568373.766459046,443038.29162866966,9999,45,180,125,58085,6,3.0,False
186227588,1,561990,3568373.766459046,443038.29162866966,9999,45,180,125,58085,6,3.0,False
30150119,2,112111,3568374.0111295325,449236.7904380848,9999,45,204,326,61091,7,2.0,False
173280343,1,561990,3568726.4104666216,406149.66360895114,2012,46,33,10,8009,1,15.0,False
784559239,10,813110,3568675.7104553273,406836.93663869426,9999,46,36,122,57084,6,8.0,False
52551837,2,112990,3568839.132455194,407149.3342156149,9999,46,37,388,17024,2,15.0,False
89944180,1,112920,3568839.132455194,407149.3342156149,9999,46,37,388,17024,2,16.0,False
144974438,25,922160,3568675.588549898,408061.6794676587,9999,46,41,68,47068,5,2.0,False
162727387,2,561990,3568639.787587178,410821.725982849,9999,46,52,72,42062,6,2.0,False
37561117,1,541618,3568735.0320022,413903.18958656484,9999,46,64,0,0,3,2.0,False
57510082,3,811412,3568741.527389451,417106.2995418345,9999,46,77,71,37054,4,2.0,False
607785073,2,561990,3568741.527389451,417106.2995418345,9999,46,77,71,37054,4,3.0,False
21001171,4,621210,3568787.3331099474,422514.07585035835,9999,46,98,368,19026,2,6.0,False
784189334,1,811310,3568760.7761922968,423088.52195587277,9999,46,100,34,7008,1,11.0,False
90869590,2,561990,3568729.284929135,440967.8998063386,9999,46,171,29,7008,1,0.0,False
92453351,1,236115,3568735.637398346,445772.10400033975,9999,46,191,198,36052,4,6.0,False
25831762,2,812220,3568822.253216612,446158.78005812445,9999,46,192,225,18025,2,5.0,False
195296483,2,561990,3568863.5263969456,408119.9134870736,9999,47,41,124,56083,7,26.0,False
24454734,1,459120,3568993.9780300255,412153.1622057066,9999,47,57,361,0,2,0.0,False
66003480,2,441227,3568897.4719690094,414356.7638746748,9999,47,66,72,57084,6,3.0,False
119781347,1,236115,3568920.8608150403,422449.1565770121,9999,47,98,123,57084,6,9.0,False
883204005,2,561990,3568920.8608150403,422449.1565770121,9999,47,98,123,57084,6,8.0,False
183062459,2,112990,3569007.0192141295,422779.52650600695,9999,47,99,11,9010,1,10.0,False
19570477,2,238330,3569014.4471112974,423260.01556609495,9999,47,101,6,6006,2,3.0,False
120176586,1,236115,3569095.3007910172,425794.6411412784,9999,47,111,388,17024,2,5.0,False
160486069,1,111998,3569085.322809382,425643.8464626416,9999,47,111,183,24041,3,8.0,False
68589205,2,236115,3568951.055634295,425812.4230081457,9999,47,111,272,73110,8,4.0,False
8635998,1,111998,3569020.7301276308,428450.564365595,9999,47,122,171,38055,4,49.0,False
804496490,2,444180,3568950.804623227,449164.3288709902,9999,47,204,319,64094,7,3.0,False
11716699,1,561990,3568866.3169285827,463613.48641479126,2009,47,261,284,62099,7,5.0,False
104106377,2,236115,3569175.704481988,405522.6461708421,2009,48,31,68,47068,5,9.0,False
174665054,1,561990,3569264.2790819686,406729.31193523435,9999,48,35,39,7007,1,14.0,False
795946003,2,112111,3569326.9320468227,414699.52983516327,9999,48,67,225,18025,2,2.0,False
173780664,2,561990,3569222.2374860123,425117.33476827724,9999,48,109,98,36052,5,23.0,False
360825926,2,561990,3569139.00024301,442976.6649189203,9999,48,179,293,62099,8,24.0,False
174924972,2,531210,3569204.2905502655,443193.68176087993,9999,48,180,274,8009,8,30.0,False
23969571,2,238220,3569178.280837754,443881.1605102724,9999,48,183,325,56083,7,8.0,False
6934361,2,561990,3569155.901876062,443918.714425709,9999,48,183,324,66097,7,8.0,False
24387534,2,524210,3569155.901876062,443918.714425709,9999,48,183,324,66097,7,8.0,False
25576781,2,111940,3569164.3337874664,444399.1565785828,9999,48,185,325,66097,7,6.0,False
24367861,2,488999,3569212.1821412933,447903.44671542814,9999,48,199,0,0,6,7.0,False
22033387,2,561990,3569188.8500433424,448129.3922844033,9999,48,200,69,46066,6,5.0,False
831944231,2,524210,3569209.622233959,448402.6609600649,2012,48,201,115,0,6,5.0,False
28586306,1,561990,3569209.430033819,448440.3374990354,9999,48,201,270,65095,8,6.0,False
11528926,1,561990,3569120.6924964804,463774.52789482975,9999,48,262,334,56083,7,5.0,False
781318295,2,561990,3569108.9345189603,463962.8695947283,9999,48,263,144,55082,6,4.0,False
878725014,2,561990,3569107.86474575,464264.27981787006,9999,48,264,143,55081,6,4.0,False
33605317,2,238140,3569524.6499071904,404960.6825550867,2017,49,28,34,7008,1,22.0,False
23555278,4,722410,3569515.337156948,404772.18648563157,9999,49,28,171,38055,4,18.0,False
23969548,2,524210,3569515.337156948,404772.18648563157,9999,49,28,171,38055,4,20.0,False
610851714,2,523910,3569515.337156948,404772.18648563157,9999,49,28,171,38055,4,20.0,False
24330225,1,561990,3569437.7390344176,404771.4556017103,9999,49,28,68,47068,5,19.0,False
104504166,2,541420,3569567.22248726,405149.49016366864,9999,49,29,368,19026,2,24.0,False
162564905,2,561990,3569505.0167143582,405874.2781732138,9999,49,32,6,6006,2,5.0,False
175266998,1,213112,3569382.55099621,405929.6611020058,9999,49,32,326,61091,7,5.0,False
92043988,1,561990,3569366.7457080404,407644.0431216359,9999,49,39,339,55096,7,6.0,False
783791903,3,238220,3569555.071467185,425082.121166456,2010,49,108,17,1001,1,20.0,False
22866857,1,561990,3569568.8577308,427757.3951227558,9999,49,119,225,18025,3,6.0,False
58612996,1,541618,3569546.9567638533,427719.5602257778,9999,49,119,223,28039,3,6.0,False
43606184,2,444180,3569546.9567638533,427719.5602257778,9999,49,119,223,28039,3,5.0,False
618916626,1,459420,3569391.361033979,427774.9662761917,9999,49,119,124,56083,7,6.0,False
21744987,2,236118,3569515.6236496195,443025.88513774105,9999,49,180,173,37054,4,24.0,False
20324265,19,213111,3569360.4340762384,443025.0105770724,1995,49,180,81,43070,6,7.0,False
12243552,2,444180,3569404.388987792,447179.1573549733,9999,49,196,324,66097,7,2.0,False
27262577,2,449210,3569749.907841883,404585.99164876563,9999,50,27,217,0,3,22.0,False
45608255,1,561990,3569805.335110063,404586.51478109846,9999,50,27,225,18025,3,23.0,False
60702428,1,238990,3569814.6442791466,404775.0057425909,9999,50,28,174,23033,3,23.0,False
45423920,2,523910,3569645.704752531,405056.0235188455,9999,50,29,122,57084,6,22.0,False
19245247,1,111998,3569631.8699828894,412742.74607371294,9999,50,59,331,62099,7,0.0,False
152648051,4,721214,3569785.3308789497,419639.33016311814,9999,50,87,174,23033,4,0.0,False
23562108,2,561990,3569747.0905924058,424603.1495504483,9999,50,106,39,7008,1,20.0,False
611257283,1,561990,3569655.590553031,428031.18021376175,9999,50,120,325,56083,7,9.0,False
59865967,1,541613,3569774.318482526,428484.1552945409,9999,50,122,172,28039,3,4.0,False
840676220,2,236115,3569774.318482526,428484.1552945409,9999,50,122,172,28039,3,3.0,False
4101076,1,484110,3569608.374858225,428435.8837560775,9999,50,122,140,59089,6,10.0,False
49701852,1,111998,3569633.1020493535,429651.1717214715,9999,50,127,81,43070,5,0.0,False
33837827,1,561990,3569703.962030468,443045.7846339551,9999,50,180,70,47068,5,25.0,False
45428611,3,531312,3569726.511899948,449215.3234504,9999,50,204,14,8009,8,1.0,False
49696664,1,813110,3569648.9174673674,449214.9336416938,9999,50,204,324,66097,7,5.0,False
15887835,1,561990,3569930.360600782,406631.83710757,9999,51,35,325,66097,7,11.0,False
98774524,1,211120,3569889.1376380255,407498.09563144814,9999,51,39,81,43070,5,6.0,False
191540850,1,111998,3570035.4456889923,424586.46177480114,9999,51,106,27,9010,1,19.0,False
7317407,14,541715,3569867.62425747,424792.4364157107,2012,51,107,345,55096,7,8.0,False
195665935,3,531312,3569920.941460263,434664.147809457,9999,51,146,290,76116,8,5.0,False
199890943,1,111998,3569920.941460263,434664.147809457,9999,51,146,290,76116,8,7.0,False
949779610,2,458310,3570012.950635619,441352.14633673825,9999,51,173,220,15021,3,0.0,False
24006064,1,541420,3569888.1684553623,445834.7981222351,9999,51,191,122,57084,6,0.0,False
178088576,2,561990,3570357.831595716,404780.12271247257,2010,52,28,252,32045,3,15.0,False
112426445,2,112990,3570223.919212247,404873.0588376989,9999,52,28,266,65095,8,26.0,False
118775969,1,459999,3570168.4919339255,404872.5372000498,9999,52,28,324,66097,7,23.0,False
43322147,1,561730,3570177.8144377386,406247.9131035384,9999,52,34,87,51076,5,8.0,False
794452909,1,561990,3570177.8144377386,406247.9131035384,9999,52,34,87,51076,5,8.0,False
176368553,2,533110,3570152.156129729,406624.46598155855,2001,52,35,124,56083,7,11.0,False
804497191,2,561710,3570152.156129729,406624.46598155855,9999,52,35,124,56083,7,11.0,False
14761813,2,813110,3570184.8905074294,406681.2867717555,9999,52,35,272,73110,8,11.0,False
5728147,1,321911,3570152.4338272414,407801.93618661526,9999,52,40,72,42062,6,5.0,False
41446357,1,423810,3570152.4338272414,407801.93618661526,9999,52,40,72,42062,6,5.0,False
27437831,2,561499,3570110.715262645,408734.1098625083,9999,52,43,284,62099,7,1.0,False
23919106,1,561499,3570110.715262645,408734.1098625083,9999,52,43,284,62099,7,2.0,False
133400023,1,561790,3570274.064963731,426811.1223666614,9999,52,115,11,9010,1,5.0,False
163939049,1,561990,3570177.361545222,434439.753638063,9999,52,146,97,36067,5,9.0,False
838196926,2,561990,3570177.361545222,434439.753638063,9999,52,146,97,36067,5,8.0,False
969369735,1,561730,3570502.0308366567,407155.18615672353,9999,53,37,11,9010,1,14.0,False
152754631,2,813110,3570469.9867430856,407023.01948595495,9999,53,37,71,37054,5,11.0,False
34980481,2,621399,3570497.9739350183,407597.8612960206,9999,53,39,162,35051,4,7.0,False
23484521,1,561499,3570533.0711497534,409849.4017340746,2010,53,48,172,28039,3,8.0,False
784869765,8,238160,3570533.0711497534,409849.4017340746,2010,53,48,172,28039,3,1.0,False
60396895,2,561990,3570585.740125977,422188.78215241485,2013,53,97,225,18025,3,55.0,False
124132361,2,459510,3570504.1686599827,422706.19211321854,9999,53,99,163,27037,3,26.0,False
160327420,1,561990,3570521.8548800824,434310.12920722354,9999,53,145,365,19026,2,11.0,False
55049607,1,561499,3570635.142482646,407146.9897020559,9999,54,37,124,56083,7,11.0,False
18758929,2,561990,3570618.778273971,422217.2928462441,9999,54,97,143,55081,6,60.0,False
71224451,2,561730,3570793.826584054,422520.0355220988,9999,54,98,368,19026,2,60.0,False
879957145,2,561990,3570659.793956289,422650.87002328446,9999,54,99,74,42062,6,34.0,False
23067757,2,561990,3570692.329181637,422745.30593546724,9999,54,99,324,66097,7,35.0,False
19034310,2,551112,3570742.583086396,424902.55100785475,9999,54,108,71,37054,4,25.0,False
7037848,2,561990,3570767.0209604264,426098.8860596038,9999,54,112,14,8009,1,47.0,False
13697190,2,512120,3570823.6879682904,425929.76814108144,9999,54,112,174,23033,3,52.0,False
14948289,2,523910,3570712.284269989,426004.30012718297,9999,54,112,319,64094,7,47.0,False
609662478,1,561990,3570765.0273313927,426372.00827675,2010,54,113,41,7007,1,40.0,False
13867227,1,238220,3570765.0273313927,426372.00827675,9999,54,113,41,7007,1,40.0,False
